prompt_id,prompt_family,repetition_index,token_count,latency_ms,decision,g_score,g_final,v_score,delta_g,stability_score,coherence_score,semantic_risk,factual_hallucination_score,semantic_instability_score,information_density,error,baromètre,modèle
NM-WEEKLY-Q03,open_stable,22,368.0,28558.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6701,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,23,510.0,24463.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.613,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,24,372.0,25138.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.643,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,25,428.0,26650.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6275,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,26,458.0,22726.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6489,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,27,463.0,24160.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6507,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,28,394.0,26335.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6706,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,29,443.0,26720.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6298,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,30,427.0,23627.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6158,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,31,489.0,29259.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6384,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,32,440.0,23395.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6633,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,33,434.0,22528.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6633,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,34,451.0,22646.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6492,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,35,426.0,22499.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6459,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,36,423.0,25548.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6562,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,37,465.0,25739.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6344,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,38,428.0,28136.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6684,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,39,440.0,26253.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6224,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,40,430.0,27075.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6303,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,41,511.0,23106.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6044,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,42,453.0,28865.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6752,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,43,430.0,24982.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6539,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,44,457.0,26755.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.631,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,45,510.0,30025.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6438,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,46,455.0,25888.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6364,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,47,439.0,24150.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6186,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,48,493.0,27348.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6402,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,49,463.0,26600.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.626,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,50,480.0,29778.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.5905,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,51,447.0,26314.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6504,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,52,477.0,31460.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6493,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,53,456.0,31348.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6496,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,54,436.0,29084.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6743,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,55,478.0,30300.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6365,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,56,427.0,26155.0,ALLOW,0.6,0.969231,1.0,0.2,0.923077,1.0,0.0,0.0,0.0,0.6627,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,57,406.0,27972.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6483,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,58,419.0,28565.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6564,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,59,472.0,26839.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6174,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,60,497.0,30594.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6513,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,61,514.0,29981.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6089,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,62,409.0,27483.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6478,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,63,420.0,23495.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6513,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,64,397.0,22255.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.691,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,65,473.0,22829.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6581,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,66,393.0,23346.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6646,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,67,447.0,28822.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6641,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,68,408.0,25854.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6448,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,69,429.0,23823.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6204,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,70,473.0,26831.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6132,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,71,421.0,25738.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6548,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,72,457.0,26640.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6161,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,73,464.0,26904.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6338,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,74,424.0,26209.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6453,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,75,421.0,26141.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6637,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,76,430.0,30598.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6392,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,77,466.0,32607.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6762,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,78,422.0,30159.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6421,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,79,381.0,29474.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6473,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,80,397.0,27532.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6509,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,81,406.0,27731.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6598,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,82,414.0,28078.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6502,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,83,412.0,30063.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6716,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,84,448.0,28016.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6507,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,85,489.0,30843.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6277,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,86,419.0,29511.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6535,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,87,445.0,25207.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6676,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,88,383.0,22981.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6418,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,89,421.0,23678.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6256,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,90,416.0,22387.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6328,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,91,426.0,25395.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6252,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,92,445.0,28899.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6559,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,93,392.0,25019.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6523,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,94,418.0,25831.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6376,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,95,484.0,30086.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6328,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,96,556.0,29025.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.5868,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,97,507.0,27595.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6342,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,98,428.0,25662.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6298,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,99,451.0,23646.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6554,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q03,open_stable,100,441.0,24089.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6295,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,1,390.0,22368.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7524,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,2,434.0,22670.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7261,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,3,367.0,22144.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7187,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,4,430.0,22603.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6681,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,5,368.0,22167.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7584,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,6,408.0,22445.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7042,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,7,381.0,22237.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7531,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,8,383.0,22274.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6978,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,9,359.0,22062.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6907,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,10,437.0,23729.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6708,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,11,419.0,22537.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7084,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,12,447.0,22764.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6877,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,13,377.0,22236.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7152,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,14,398.0,22371.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7312,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,15,405.0,22453.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6716,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,16,395.0,23548.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7226,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,17,358.0,25256.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7296,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,18,330.0,23978.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7632,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,19,367.0,25128.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7376,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,20,400.0,25252.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6862,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,21,374.0,25338.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6757,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,22,369.0,23420.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6974,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,23,343.0,24831.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7482,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,24,371.0,28391.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.702,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,25,383.0,28337.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6771,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,26,377.0,26950.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.749,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,27,376.0,30844.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7207,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,28,371.0,29847.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6898,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,29,329.0,26556.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7539,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,30,428.0,29793.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6745,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,31,347.0,26520.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7312,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,32,374.0,29665.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7181,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,33,378.0,29128.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7367,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,34,423.0,27154.0,FLAG,0.48,0.89369,0.4,-0.12,0.738462,1.0,0.0,0.6,0.0,0.7123,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,35,366.0,24898.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7385,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,36,351.0,23273.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.69,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,37,357.0,23340.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7376,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,38,368.0,25308.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6997,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,39,302.0,21674.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7634,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,40,370.0,22180.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6952,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,41,393.0,22323.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7197,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,42,349.0,22034.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.673,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
NM-WEEKLY-Q04,open_sensitive,43,332.0,22722.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7655,,baromètre1,infomaniak_mistralai_Mistral-Small-4-119B-2603
